    0.142726533515E+00   -0.227104708312E+00    0.834390834232E+00   -0.826768319535E+00    0.760429422117E-01    0.149837972623E+00   -0.687317412738E-01   -0.210945353278E-01   -0.117327414432E+00   -0.615947831915E-01   -0.135431697773E+00   -0.415654933256E-01   -0.231186503315E+00   -0.372610416837E-01    0.190663867320E-01    0.106046889541E+00   -0.920119600762E-01    0.325469690767E-01   -0.190107355529E-01   -0.121368757825E+00    0.556727104318E-01    0.170865736155E-01    0.950352056903E-01   -0.734206065855E-01    0.375691504047E-01    0.208958918076E+00   -0.181303946874E+00    0.641318144676E-01   -0.374594931559E-01    0.336785532242E-01    0.103363223106E-01    0.574904330719E-01    0.831654069413E-01   -0.294177183676E-01    0.171829353185E-01    0.255243877467E-01    0.141966171463E+00    0.527363383196E-02    0.293318536081E-01
    0.807428534930E+00    0.399423121129E+00    0.962084964055E+00    0.811245784745E+00   -0.838817904040E-01   -0.456759844272E-01    0.262079737406E+00    0.376583410124E-01   -0.757567175851E-01    0.679442502272E-01    0.142709757944E+00    0.205060215018E-01   -0.412516546917E-01    0.411020772980E-01   -0.117659483377E+00    0.236693811086E+00    0.101496966389E+00    0.340106272298E-01    0.209704476010E-01    0.369975473860E-01   -0.212284587299E+00   -0.305032562201E-01    0.613629412440E-01    0.223812323693E-01   -0.640688843735E-01    0.128886409996E+00    0.552679411569E-01    0.185197391737E-01    0.114189961068E-01   -0.128419071329E+00   -0.184525870961E-01    0.371207916167E-01   -0.317116482261E+00   -0.106262589419E+00   -0.655199343515E-01   -0.455665926250E-01    0.916656282780E-01   -0.941458525310E-02    0.189391793963E-01
   -0.666064750598E+00    0.966701277430E+00   -0.360775259603E+00   -0.412399109377E-01   -0.198265378889E-02    0.577953067138E-02   -0.777280962041E-02   -0.396245438873E-02   -0.124621225006E-01    0.160594956900E-02    0.226581119991E-01    0.115507441602E-01    0.363276834444E-01    0.971500356556E-03   -0.155344335787E-01   -0.488565912042E-01    0.239901108456E-02   -0.249063110625E-01    0.495663447222E-03   -0.468141984382E-02    0.629597579253E-02    0.320958805487E-02    0.100943192255E-01   -0.283197002898E-02    0.452836172579E-01    0.142419301315E+00   -0.699323211237E-02    0.726030885993E-01   -0.144488266785E-02    0.380867671400E-02    0.194160265048E-02    0.610644002528E-02    0.940509964070E-02   -0.976428740712E-01    0.194320240510E-02    0.479456981036E-02    0.150791682257E-01    0.990613597182E-03    0.311553062514E-02
    0.638540319573E+00    0.396888927691E-01   -0.961742737763E-01   -0.646653716845E-02   -0.240544290838E-01   -0.180911998208E-01    0.329668158606E-01   -0.259977017049E-01   -0.123902613697E+00    0.194840875579E-01    0.247941554178E-01   -0.195527241485E-01   -0.931864537258E-01    0.117866702511E-01    0.356300888256E-01    0.169809669403E+00    0.291058591914E-01   -0.133912269551E+00    0.601360727096E-02    0.146538718549E-01   -0.267031208471E-01    0.210581383810E-01    0.100361117095E+00    0.886468791221E-02    0.267971879246E-01    0.127712890212E+00    0.218903517832E-01   -0.100714659178E+00    0.452279995521E-02   -0.161537397717E-01    0.127388738354E-01    0.607122807117E-01   -0.398898471914E-01    0.183527994631E+00   -0.824170396516E-02    0.314572190630E-01    0.149922162574E+00    0.649942542623E-02    0.309756534243E-01
    0.482203468000E+00   -0.921685629434E+00   -0.557607375190E+00   -0.264768225180E+00    0.558469184032E-02    0.557159030246E-02   -0.177218021415E-02    0.208420496106E-01   -0.861956524037E-01   -0.452360039066E-02   -0.176802272671E-02    0.207931547191E-01   -0.859934397059E-01   -0.273649900176E-02   -0.661377010557E-02    0.273523113008E-01   -0.675747712678E-02   -0.321681860877E+00   -0.139617296008E-02   -0.451298814499E-02    0.143546597346E-02   -0.168820601846E-01    0.698184784470E-01   -0.273007924821E-02   -0.659825437760E-02    0.272881435093E-01   -0.674162426598E-02   -0.320927203825E+00   -0.139289757562E-02    0.868368304934E-03   -0.102126043092E-01    0.422358696778E-01    0.214433805912E-02    0.102078726168E+00    0.443045053538E-03   -0.252188800289E-01    0.104296739408E+00   -0.521051240266E-02    0.215489131009E-01
    0.575223606324E-01    0.201580794614E-01    0.328243086782E+00    0.971060393358E+00   -0.846929569638E-01   -0.207673653052E+00    0.112256918489E+00   -0.298145897707E-01   -0.638612526425E-01    0.686012951406E-01    0.275262609535E+00   -0.731076702705E-01   -0.156592709715E+00    0.414995489122E-01    0.395179728477E-01    0.846453789019E-01    0.102478477926E+00   -0.224811733825E-01    0.211732392409E-01    0.168215658972E+00   -0.909281039764E-01    0.241498177143E-01    0.517276146404E-01    0.101760089996E+00    0.969011128756E-01    0.207556987980E+00    0.251285120193E+00   -0.551255685080E-01    0.519184132631E-01   -0.550058900598E-01    0.146091489877E-01    0.312920137948E-01   -0.135830871372E+00    0.297978407936E-01   -0.280642296224E-01    0.360756536226E-01    0.772721156974E-01    0.745364744268E-02    0.159653131606E-01
    0.475965259345E+00   -0.872214522476E+00   -0.813771733116E+00    0.114096433430E+00   -0.452493884311E-03   -0.456560264738E-03    0.157028398290E-03   -0.102603538936E+00   -0.142875747924E-02    0.366520046292E-03    0.158439549307E-03   -0.103525595647E+00   -0.144159714769E-02    0.221722003313E-03    0.356063804101E-01    0.495819957549E-03    0.547517600017E-03   -0.323972497165E+00    0.113123471078E-03    0.369813814438E-03   -0.127193002615E-03    0.831088665384E-01    0.115729355819E-02    0.223714529722E-03    0.359263606206E-01    0.500275691958E-03    0.552437920333E-03   -0.326883907610E+00    0.114140066184E-03   -0.769439151621E-04    0.502757340788E-01    0.700091164829E-03   -0.190004361931E-03    0.112427778769E+00   -0.392570995725E-04    0.124150282113E+00    0.172879654988E-02    0.256508847341E-01    0.357189369811E-03
    0.529687813114E+00   -0.630616188024E+00    0.270777009031E+00    0.161466048943E+00   -0.948530378129E-01   -0.868625811360E-01    0.483465763361E-01   -0.408224997166E-01   -0.259548604142E+00    0.768309606284E-01    0.442738420031E-01   -0.373835965148E-01   -0.237684129110E+00    0.464779885283E-01    0.208072207732E-01    0.132291876912E+00    0.114772175754E+00   -0.111703568629E+00    0.237132594532E-01    0.703586907201E-01   -0.391607268322E-01    0.330662247704E-01    0.210234369355E+00    0.425626647566E-01    0.190544124289E-01    0.121147557916E+00    0.105103723175E+00   -0.102293616704E+00    0.217156452840E-01   -0.236898224047E-01    0.200030248611E-01    0.127178816030E+00   -0.584993573667E-01    0.569352888666E-01   -0.120866440840E-01    0.493952246570E-01    0.314053811012E+00    0.102056249291E-01    0.648871510355E-01
   -0.778908940538E+00    0.185131862337E+00    0.327596223825E-01    0.657189069847E+00    0.472871383891E-01   -0.100375119465E+00   -0.852388530137E-01    0.383061263891E-01    0.517454161186E-01   -0.383025820952E-01    0.180934189418E+00   -0.813113701430E-01   -0.109838584055E+00   -0.231706978107E-01   -0.690498598147E-01   -0.932752555752E-01   -0.572174374509E-01    0.419176655095E-01   -0.118217845973E-01    0.813038467669E-01    0.690434709411E-01   -0.310279623752E-01   -0.419137870560E-01    0.491838085380E-01    0.146570254916E+00    0.197992842038E+00    0.121453894553E+00   -0.889774857721E-01    0.250937798663E-01    0.417670379767E-01   -0.187700019307E-01   -0.253552538981E-01    0.103139012147E+00   -0.755599482388E-01    0.213097132534E-01   -0.463504129309E-01   -0.626119535035E-01   -0.957653159729E-02   -0.129363540296E-01
    0.605936111886E+00    0.195208604529E-01    0.722448683806E+00   -0.741490338738E+00    0.928101625676E-01    0.740706019257E-01   -0.122883163118E+00   -0.127139356511E-01   -0.167189039497E+00   -0.751762316798E-01   -0.980714784550E-01   -0.101468291884E-01   -0.133431430872E+00   -0.454769796581E-01    0.168335943528E-01    0.221362806007E+00   -0.112300296707E+00    0.229029950053E-01   -0.232025406419E-01   -0.599971875598E-01    0.995353621252E-01    0.102982878774E-01    0.135423121992E+00   -0.362945949436E-01    0.134346760289E-01    0.176666820004E+00   -0.896254283301E-01    0.182785869458E-01   -0.185176504814E-01    0.602127499276E-01    0.622982846903E-02    0.819226293533E-01    0.148688627372E+00   -0.303241842623E-01    0.307207907794E-01    0.153838621378E-01    0.202298737791E+00    0.317848391277E-02    0.417972598741E-01
