# epoch  line-search objective  step  its  ok
4732    0.26012737E-01    0.1000E+01    1   T
4733    0.26003599E-01    0.1000E+01    1   T
4734    0.25998706E-01    0.5000E+00    2   T
4735    0.25991226E-01    0.1000E+01    1   T
4736    0.25983957E-01    0.1000E+01    1   T
4737    0.25977490E-01    0.1000E+01    1   T
4738    0.25966101E-01    0.1000E+01    1   T
4739    0.25947985E-01    0.1000E+01    1   T
4740    0.25937421E-01    0.5000E+00    2   T
4741    0.25921346E-01    0.1000E+01    1   T
4742    0.25909004E-01    0.1000E+01    1   T
4743    0.25895987E-01    0.1000E+01    1   T
4744    0.25868678E-01    0.1000E+01    1   T
4745    0.25864185E-01    0.2500E+00    3   T
4746    0.25845305E-01    0.1000E+01    1   T
4747    0.25837051E-01    0.1000E+01    1   T
4748    0.25826560E-01    0.1000E+01    1   T
4749    0.25808253E-01    0.1000E+01    1   T
4750    0.25806504E-01    0.2500E+00    3   T
4751    0.25791105E-01    0.1000E+01    1   T
4752    0.25784933E-01    0.1000E+01    1   T
4753    0.25775203E-01    0.1000E+01    1   T
4754    0.25762550E-01    0.1000E+01    1   T
4755    0.25756041E-01    0.5000E+00    2   T
4756    0.25742097E-01    0.1000E+01    1   T
4757    0.25732739E-01    0.1000E+01    1   T
4758    0.25720668E-01    0.1000E+01    1   T
4759    0.25702983E-01    0.1000E+01    1   T
4760    0.25693162E-01    0.5000E+00    2   T
4761    0.25677973E-01    0.1000E+01    1   T
4762    0.25669260E-01    0.1000E+01    1   T
4763    0.25661003E-01    0.1000E+01    1   T
4764    0.25650464E-01    0.1000E+01    1   T
4765    0.25636755E-01    0.1000E+01    1   T
4766    0.25622368E-01    0.1000E+01    1   T
4767    0.25602991E-01    0.1000E+01    1   T
4768    0.25585056E-01    0.1000E+01    1   T
4769    0.25573375E-01    0.1000E+01    1   T
4770    0.25557212E-01    0.1000E+01    1   T
4771    0.25547089E-01    0.1000E+01    1   T
4772    0.25533810E-01    0.1000E+01    1   T
4773    0.25531675E-01    0.1000E+01    1   T
4774    0.25514663E-01    0.1000E+01    1   T
4775    0.25509454E-01    0.1000E+01    1   T
4776    0.25503828E-01    0.1000E+01    1   T
4777    0.25493023E-01    0.1000E+01    1   T
4778    0.25492035E-01    0.5000E+00    2   T
4779    0.25474141E-01    0.1000E+01    1   T
4780    0.25469294E-01    0.1000E+01    1   T
4781    0.25462165E-01    0.1000E+01    1   T
4782    0.25445910E-01    0.1000E+01    1   T
4783    0.25439441E-01    0.5000E+00    2   T
4784    0.25422201E-01    0.1000E+01    1   T
4785    0.25411437E-01    0.1000E+01    1   T
4786    0.25391925E-01    0.1000E+01    1   T
4787    0.25374478E-01    0.1000E+01    1   T
4788    0.25367667E-01    0.1000E+01    1   T
4789    0.25355597E-01    0.1000E+01    1   T
4790    0.25351362E-01    0.1000E+01    1   T
4791    0.25343941E-01    0.1000E+01    1   T
4792    0.25337408E-01    0.1000E+01    1   T
4793    0.25328254E-01    0.1000E+01    1   T
4794    0.25322963E-01    0.1000E+01    1   T
4795    0.25309971E-01    0.1000E+01    1   T
4796    0.25295340E-01    0.1000E+01    1   T
4797    0.25287277E-01    0.1000E+01    1   T
4798    0.25261568E-01    0.1000E+01    1   T
4799    0.25252015E-01    0.1000E+01    1   T
4800    0.25239893E-01    0.1000E+01    1   T
4801    0.25226515E-01    0.1000E+01    1   T
4802    0.25218785E-01    0.1000E+01    1   T
4803    0.25199055E-01    0.1000E+01    1   T
4804    0.25191577E-01    0.1000E+01    1   T
4805    0.25181129E-01    0.1000E+01    1   T
4806    0.25169900E-01    0.1000E+01    1   T
4807    0.25159080E-01    0.1000E+01    1   T
4808    0.25150256E-01    0.1000E+01    1   T
4809    0.25140601E-01    0.1000E+01    1   T
4810    0.25133341E-01    0.1000E+01    1   T
4811    0.25126363E-01    0.1000E+01    1   T
4812    0.25121144E-01    0.1000E+01    1   T
4813    0.25115472E-01    0.1000E+01    1   T
4814    0.25105161E-01    0.1000E+01    1   T
4815    0.25102642E-01    0.1000E+01    1   T
4816    0.25092084E-01    0.1000E+01    1   T
4817    0.25089148E-01    0.1000E+01    1   T
4818    0.25084530E-01    0.1000E+01    1   T
4819    0.25074738E-01    0.1000E+01    1   T
4820    0.25068212E-01    0.1000E+01    1   T
4821    0.25055406E-01    0.1000E+01    1   T
4822    0.25049535E-01    0.1000E+01    1   T
4823    0.25043806E-01    0.1000E+01    1   T
4824    0.25038009E-01    0.1000E+01    1   T
4825    0.25030303E-01    0.1000E+01    1   T
4826    0.25024513E-01    0.1000E+01    1   T
4827    0.25015050E-01    0.1000E+01    1   T
4828    0.25006122E-01    0.1000E+01    1   T
4829    0.24998493E-01    0.1000E+01    1   T
4830    0.24985131E-01    0.1000E+01    1   T
4831    0.24975467E-01    0.1000E+01    1   T
4832    0.24955837E-01    0.1000E+01    1   T
4833    0.24948328E-01    0.1000E+01    1   T
4834    0.24940383E-01    0.1000E+01    1   T
4835    0.24930687E-01    0.1000E+01    1   T
4836    0.24926329E-01    0.2500E+00    3   T
4837    0.24911898E-01    0.1000E+01    1   T
4838    0.24901275E-01    0.1000E+01    1   T
4839    0.24888609E-01    0.1000E+01    1   T
4840    0.24876105E-01    0.1000E+01    1   T
4841    0.24856975E-01    0.1000E+01    1   T
4842    0.24847376E-01    0.1000E+01    1   T
4843    0.24838197E-01    0.1000E+01    1   T
4844    0.24833981E-01    0.1000E+01    1   T
4845    0.24826484E-01    0.1000E+01    1   T
4846    0.24813120E-01    0.1000E+01    1   T
4847    0.24807860E-01    0.5000E+00    2   T
4848    0.24793805E-01    0.1000E+01    1   T
4849    0.24785303E-01    0.1000E+01    1   T
4850    0.24774921E-01    0.1000E+01    1   T
4851    0.24760365E-01    0.1000E+01    1   T
4852    0.24751417E-01    0.5000E+00    2   T
4853    0.24739398E-01    0.1000E+01    1   T
4854    0.24731212E-01    0.1000E+01    1   T
4855    0.24722600E-01    0.1000E+01    1   T
4856    0.24718202E-01    0.1000E+01    1   T
4857    0.24708243E-01    0.1000E+01    1   T
4858    0.24702375E-01    0.1000E+01    1   T
4859    0.24696663E-01    0.1000E+01    1   T
4860    0.24689138E-01    0.1000E+01    1   T
4861    0.24676906E-01    0.1000E+01    1   T
4862    0.24665766E-01    0.1000E+01    1   T
4863    0.24655533E-01    0.1000E+01    1   T
4864    0.24644739E-01    0.1000E+01    1   T
4865    0.24635667E-01    0.1000E+01    1   T
4866    0.24630351E-01    0.1000E+01    1   T
4867    0.24620651E-01    0.1000E+01    1   T
4868    0.24609541E-01    0.1000E+01    1   T
4869    0.24596247E-01    0.1000E+01    1   T
4870    0.24591152E-01    0.5000E+00    2   T
4871    0.24577365E-01    0.1000E+01    1   T
4872    0.24570586E-01    0.1000E+01    1   T
4873    0.24565298E-01    0.1000E+01    1   T
4874    0.24557362E-01    0.1000E+01    1   T
4875    0.24543224E-01    0.1000E+01    1   T
4876    0.24524966E-01    0.1000E+01    1   T
4877    0.24516779E-01    0.1000E+01    1   T
4878    0.24501165E-01    0.1000E+01    1   T
4879    0.24497369E-01    0.1000E+01    1   T
4880    0.24492184E-01    0.1000E+01    1   T
4881    0.24480934E-01    0.1000E+01    1   T
4882    0.24474579E-01    0.5000E+00    2   T
4883    0.24461657E-01    0.1000E+01    1   T
4884    0.24454034E-01    0.1000E+01    1   T
4885    0.24447344E-01    0.1000E+01    1   T
4886    0.24439022E-01    0.1000E+01    1   T
4887    0.24431196E-01    0.1000E+01    1   T
4888    0.24420270E-01    0.1000E+01    1   T
4889    0.24416045E-01    0.1000E+01    1   T
4890    0.24411029E-01    0.1000E+01    1   T
4891    0.24405676E-01    0.1000E+01    1   T
4892    0.24394951E-01    0.1000E+01    1   T
4893    0.24392478E-01    0.1000E+01    1   T
4894    0.24375358E-01    0.1000E+01    1   T
4895    0.24368562E-01    0.1000E+01    1   T
4896    0.24361861E-01    0.1000E+01    1   T
4897    0.24354047E-01    0.1000E+01    1   T
4898    0.24335426E-01    0.1000E+01    1   T
4899    0.24329001E-01    0.2500E+00    3   T
4900    0.24316297E-01    0.1000E+01    1   T
4901    0.24309169E-01    0.1000E+01    1   T
4902    0.24303503E-01    0.1000E+01    1   T
4903    0.24296398E-01    0.1000E+01    1   T
4904    0.24285646E-01    0.1000E+01    1   T
4905    0.24278715E-01    0.5000E+00    2   T
4906    0.24271827E-01    0.1000E+01    1   T
4907    0.24267920E-01    0.1000E+01    1   T
4908    0.24260567E-01    0.1000E+01    1   T
4909    0.24254042E-01    0.1000E+01    1   T
4910    0.24244948E-01    0.1000E+01    1   T
4911    0.24239389E-01    0.1000E+01    1   T
4912    0.24235145E-01    0.1000E+01    1   T
4913    0.24224994E-01    0.1000E+01    1   T
4914    0.24222524E-01    0.5000E+00    2   T
4915    0.24211105E-01    0.1000E+01    1   T
4916    0.24205722E-01    0.1000E+01    1   T
4917    0.24196475E-01    0.1000E+01    1   T
4918    0.24183783E-01    0.1000E+01    1   T
4919    0.24182738E-01    0.5000E+00    2   T
4920    0.24167644E-01    0.1000E+01    1   T
4921    0.24163717E-01    0.1000E+01    1   T
4922    0.24159408E-01    0.1000E+01    1   T
4923    0.24153323E-01    0.1000E+01    1   T
4924    0.24153223E-01    0.5000E+00    2   T
4925    0.24144873E-01    0.1000E+01    1   T
4926    0.24142852E-01    0.1000E+01    1   T
4927    0.24138241E-01    0.1000E+01    1   T
4928    0.24132039E-01    0.1000E+01    1   T
4929    0.24131457E-01    0.1000E+01    1   T
4930    0.24120402E-01    0.1000E+01    1   T
4931    0.24117666E-01    0.1000E+01    1   T
4932    0.24113795E-01    0.1000E+01    1   T
4933    0.24109497E-01    0.1000E+01    1   T
4934    0.24100514E-01    0.1000E+01    1   T
4935    0.24097036E-01    0.5000E+00    2   T
4936    0.24091447E-01    0.1000E+01    1   T
4937    0.24087680E-01    0.1000E+01    1   T
4938    0.24083395E-01    0.1000E+01    1   T
4939    0.24074894E-01    0.1000E+01    1   T
4940    0.24066316E-01    0.1000E+01    1   T
4941    0.24057195E-01    0.1000E+01    1   T
4942    0.24047966E-01    0.1000E+01    1   T
4943    0.24042679E-01    0.1000E+01    1   T
4944    0.24033368E-01    0.1000E+01    1   T
4945    0.24019834E-01    0.1000E+01    1   T
4946    0.24014734E-01    0.1000E+01    1   T
4947    0.24010792E-01    0.1000E+01    1   T
4948    0.24007634E-01    0.1000E+01    1   T
4949    0.24004992E-01    0.1000E+01    1   T
4950    0.23998031E-01    0.1000E+01    1   T
4951    0.23992780E-01    0.1000E+01    1   T
4952    0.23985205E-01    0.1000E+01    1   T
4953    0.23976348E-01    0.1000E+01    1   T
4954    0.23972644E-01    0.1000E+01    1   T
4955    0.23967288E-01    0.1000E+01    1   T
4956    0.23961650E-01    0.1000E+01    1   T
4957    0.23952595E-01    0.1000E+01    1   T
4958    0.23947022E-01    0.1000E+01    1   T
4959    0.23939459E-01    0.1000E+01    1   T
4960    0.23934802E-01    0.1000E+01    1   T
4961    0.23932102E-01    0.1000E+01    1   T
4962    0.23926789E-01    0.1000E+01    1   T
4963    0.23926422E-01    0.1000E+01    1   T
4964    0.23917626E-01    0.1000E+01    1   T
4965    0.23914076E-01    0.1000E+01    1   T
4966    0.23908867E-01    0.1000E+01    1   T
4967    0.23902331E-01    0.1000E+01    1   T
4968    0.23899598E-01    0.5000E+00    2   T
4969    0.23889427E-01    0.1000E+01    1   T
4970    0.23884587E-01    0.1000E+01    1   T
4971    0.23879520E-01    0.1000E+01    1   T
4972    0.23871994E-01    0.1000E+01    1   T
4973    0.23864549E-01    0.1000E+01    1   T
4974    0.23852840E-01    0.1000E+01    1   T
4975    0.23846802E-01    0.1000E+01    1   T
4976    0.23840152E-01    0.1000E+01    1   T
4977    0.23830099E-01    0.1000E+01    1   T
4978    0.23822750E-01    0.1000E+01    1   T
4979    0.23812722E-01    0.1000E+01    1   T
4980    0.23806054E-01    0.1000E+01    1   T
4981    0.23795259E-01    0.1000E+01    1   T
4982    0.23788909E-01    0.1000E+01    1   T
4983    0.23777771E-01    0.1000E+01    1   T
4984    0.23770625E-01    0.1000E+01    1   T
4985    0.23764276E-01    0.1000E+01    1   T
4986    0.23754103E-01    0.1000E+01    1   T
4987    0.23742571E-01    0.1000E+01    1   T
4988    0.23737469E-01    0.1000E+01    1   T
4989    0.23726411E-01    0.1000E+01    1   T
4990    0.23723462E-01    0.1000E+01    1   T
4991    0.23716458E-01    0.1000E+01    1   T
4992    0.23711122E-01    0.1000E+01    1   T
4993    0.23704500E-01    0.1000E+01    1   T
4994    0.23699370E-01    0.1000E+01    1   T
4995    0.23695343E-01    0.1000E+01    1   T
4996    0.23686874E-01    0.1000E+01    1   T
4997    0.23676605E-01    0.1000E+01    1   T
4998    0.23669670E-01    0.1000E+01    1   T
4999    0.23656000E-01    0.1000E+01    1   T
5000    0.23648515E-01    0.1000E+01    1   T
5001    0.23641668E-01    0.1000E+01    1   T
5002    0.23636340E-01    0.1000E+01    1   T
5003    0.23629464E-01    0.1000E+01    1   T
5004    0.23622045E-01    0.1000E+01    1   T
5005    0.23612295E-01    0.1000E+01    1   T
5006    0.23601593E-01    0.1000E+01    1   T
5007    0.23595690E-01    0.1000E+01    1   T
5008    0.23591275E-01    0.1000E+01    1   T
5009    0.23583951E-01    0.1000E+01    1   T
5010    0.23573469E-01    0.1000E+01    1   T
5011    0.23565048E-01    0.1000E+01    1   T
5012    0.23558095E-01    0.1000E+01    1   T
5013    0.23552458E-01    0.1000E+01    1   T
5014    0.23547086E-01    0.1000E+01    1   T
5015    0.23544439E-01    0.1000E+01    1   T
5016    0.23536029E-01    0.1000E+01    1   T
5017    0.23533390E-01    0.1000E+01    1   T
5018    0.23526197E-01    0.1000E+01    1   T
5019    0.23517812E-01    0.1000E+01    1   T
5020    0.23507982E-01    0.1000E+01    1   T
5021    0.23497329E-01    0.1000E+01    1   T
5022    0.23488588E-01    0.1000E+01    1   T
5023    0.23474808E-01    0.1000E+01    1   T
5024    0.23462032E-01    0.1000E+01    1   T
5025    0.23457100E-01    0.1000E+01    1   T
5026    0.23434010E-01    0.1000E+01    1   T
5027    0.23428460E-01    0.1000E+01    1   T
5028    0.23416163E-01    0.1000E+01    1   T
5029    0.23412259E-01    0.1000E+01    1   T
5030    0.23398827E-01    0.1000E+01    1   T
5031    0.23392559E-01    0.1000E+01    1   T
5032    0.23386066E-01    0.1000E+01    1   T
5033    0.23379230E-01    0.1000E+01    1   T
5034    0.23371856E-01    0.1000E+01    1   T
5035    0.23365758E-01    0.1000E+01    1   T
5036    0.23359972E-01    0.1000E+01    1   T
5037    0.23352021E-01    0.1000E+01    1   T
5038    0.23338869E-01    0.1000E+01    1   T
5039    0.23335158E-01    0.5000E+00    2   T
5040    0.23330320E-01    0.1000E+01    1   T
5041    0.23322557E-01    0.1000E+01    1   T
5042    0.23311678E-01    0.1000E+01    1   T
5043    0.23297319E-01    0.1000E+01    1   T
5044    0.23296083E-01    0.1000E+01    1   T
5045    0.23284011E-01    0.1000E+01    1   T
5046    0.23282178E-01    0.1000E+01    1   T
5047    0.23279165E-01    0.1000E+01    1   T
5048    0.23273313E-01    0.1000E+01    1   T
5049    0.23264021E-01    0.1000E+01    1   T
5050    0.23260127E-01    0.1000E+01    1   T
5051    0.23251088E-01    0.1000E+01    1   T
5052    0.23247361E-01    0.1000E+01    1   T
5053    0.23242518E-01    0.1000E+01    1   T
5054    0.23232796E-01    0.1000E+01    1   T
5055    0.23225600E-01    0.1000E+01    1   T
5056    0.23214540E-01    0.1000E+01    1   T
5057    0.23208589E-01    0.1000E+01    1   T
5058    0.23205455E-01    0.1000E+01    1   T
5059    0.23197554E-01    0.1000E+01    1   T
5060    0.23194743E-01    0.1000E+01    1   T
5061    0.23184847E-01    0.1000E+01    1   T
5062    0.23180454E-01    0.1000E+01    1   T
5063    0.23174738E-01    0.1000E+01    1   T
5064    0.23165242E-01    0.1000E+01    1   T
5065    0.23152699E-01    0.1000E+01    1   T
5066    0.23150723E-01    0.5000E+00    2   T
5067    0.23140693E-01    0.1000E+01    1   T
5068    0.23137124E-01    0.1000E+01    1   T
5069    0.23131572E-01    0.1000E+01    1   T
5070    0.23123214E-01    0.1000E+01    1   T
5071    0.23114437E-01    0.1000E+01    1   T
5072    0.23107867E-01    0.1000E+01    1   T
5073    0.23102367E-01    0.1000E+01    1   T
5074    0.23094850E-01    0.1000E+01    1   T
5075    0.23089549E-01    0.5000E+00    2   T
5076    0.23080044E-01    0.1000E+01    1   T
5077    0.23075925E-01    0.1000E+01    1   T
5078    0.23069052E-01    0.1000E+01    1   T
5079    0.23062939E-01    0.1000E+01    1   T
5080    0.23053584E-01    0.1000E+01    1   T
5081    0.23048617E-01    0.1000E+01    1   T
5082    0.23043864E-01    0.1000E+01    1   T
5083    0.23041826E-01    0.5000E+00    2   T
5084    0.23034745E-01    0.1000E+01    1   T
5085    0.23029620E-01    0.1000E+01    1   T
5086    0.23024496E-01    0.1000E+01    1   T
5087    0.23019294E-01    0.1000E+01    1   T
5088    0.23012555E-01    0.1000E+01    1   T
5089    0.23007485E-01    0.1000E+01    1   T
5090    0.22998894E-01    0.1000E+01    1   T
5091    0.22990951E-01    0.1000E+01    1   T
5092    0.22983882E-01    0.1000E+01    1   T
5093    0.22976814E-01    0.1000E+01    1   T
5094    0.22971908E-01    0.1000E+01    1   T
5095    0.22964553E-01    0.1000E+01    1   T
5096    0.22954954E-01    0.1000E+01    1   T
5097    0.22951079E-01    0.1000E+01    1   T
5098    0.22944579E-01    0.1000E+01    1   T
5099    0.22941513E-01    0.1000E+01    1   T
5100    0.22937886E-01    0.1000E+01    1   T
5101    0.22929745E-01    0.1000E+01    1   T
5102    0.22919926E-01    0.1000E+01    1   T
5103    0.22907473E-01    0.1000E+01    1   T
5104    0.22900205E-01    0.1000E+01    1   T
5105    0.22890286E-01    0.1000E+01    1   T
5106    0.22879983E-01    0.1000E+01    1   T
5107    0.22873697E-01    0.1000E+01    1   T
5108    0.22859917E-01    0.1000E+01    1   T
5109    0.22853395E-01    0.1000E+01    1   T
5110    0.22842560E-01    0.1000E+01    1   T
5111    0.22836762E-01    0.1000E+01    1   T
5112    0.22823068E-01    0.1000E+01    1   T
5113    0.22813587E-01    0.1000E+01    1   T
5114    0.22805886E-01    0.1000E+01    1   T
5115    0.22796011E-01    0.1000E+01    1   T
5116    0.22784399E-01    0.1000E+01    1   T
5117    0.22778281E-01    0.1000E+01    1   T
5118    0.22772957E-01    0.1000E+01    1   T
5119    0.22768541E-01    0.1000E+01    1   T
5120    0.22752758E-01    0.1000E+01    1   T
5121    0.22742721E-01    0.1000E+01    1   T
5122    0.22735404E-01    0.1000E+01    1   T
5123    0.22726703E-01    0.1000E+01    1   T
5124    0.22722546E-01    0.1000E+01    1   T
5125    0.22717154E-01    0.1000E+01    1   T
5126    0.22704088E-01    0.1000E+01    1   T
5127    0.22698437E-01    0.1000E+01    1   T
5128    0.22690862E-01    0.1000E+01    1   T
5129    0.22684498E-01    0.1000E+01    1   T
5130    0.22680997E-01    0.1000E+01    1   T
5131    0.22675501E-01    0.1000E+01    1   T
5132    0.22655342E-01    0.1000E+01    1   T
5133    0.22649988E-01    0.5000E+00    2   T
5134    0.22640776E-01    0.1000E+01    1   T
5135    0.22636789E-01    0.1000E+01    1   T
5136    0.22633913E-01    0.1000E+01    1   T
5137    0.22629141E-01    0.1000E+01    1   T
5138    0.22625836E-01    0.1000E+01    1   T
5139    0.22620988E-01    0.1000E+01    1   T
5140    0.22614782E-01    0.1000E+01    1   T
5141    0.22605875E-01    0.1000E+01    1   T
5142    0.22593569E-01    0.1000E+01    1   T
5143    0.22580764E-01    0.1000E+01    1   T
5144    0.22578663E-01    0.1000E+01    1   T
5145    0.22568953E-01    0.1000E+01    1   T
5146    0.22565691E-01    0.1000E+01    1   T
5147    0.22558790E-01    0.1000E+01    1   T
5148    0.22548392E-01    0.1000E+01    1   T
5149    0.22527119E-01    0.1000E+01    1   T
5150    0.22521059E-01    0.1000E+01    1   T
5151    0.22499907E-01    0.1000E+01    1   T
5152    0.22492279E-01    0.1000E+01    1   T
5153    0.22483454E-01    0.1000E+01    1   T
5154    0.22473837E-01    0.1000E+01    1   T
5155    0.22464276E-01    0.1000E+01    1   T
5156    0.22449407E-01    0.1000E+01    1   T
5157    0.22438113E-01    0.1000E+01    1   T
5158    0.22430865E-01    0.1000E+01    1   T
5159    0.22416709E-01    0.1000E+01    1   T
5160    0.22412690E-01    0.1000E+01    1   T
5161    0.22404771E-01    0.1000E+01    1   T
5162    0.22396200E-01    0.1000E+01    1   T
5163    0.22386662E-01    0.1000E+01    1   T
5164    0.22379852E-01    0.1000E+01    1   T
5165    0.22368630E-01    0.1000E+01    1   T
5166    0.22355523E-01    0.1000E+01    1   T
5167    0.22341859E-01    0.1000E+01    1   T
5168    0.22334022E-01    0.1000E+01    1   T
5169    0.22327244E-01    0.1000E+01    1   T
5170    0.22322201E-01    0.1000E+01    1   T
5171    0.22313174E-01    0.1000E+01    1   T
5172    0.22307131E-01    0.1000E+01    1   T
5173    0.22303223E-01    0.1000E+01    1   T
5174    0.22298714E-01    0.1000E+01    1   T
5175    0.22292239E-01    0.1000E+01    1   T
5176    0.22282929E-01    0.1000E+01    1   T
5177    0.22277698E-01    0.1000E+01    1   T
5178    0.22266465E-01    0.1000E+01    1   T
5179    0.22259946E-01    0.5000E+00    2   T
5180    0.22247347E-01    0.1000E+01    1   T
5181    0.22241642E-01    0.1000E+01    1   T
5182    0.22232263E-01    0.1000E+01    1   T
5183    0.22228826E-01    0.1000E+01    1   T
5184    0.22215554E-01    0.1000E+01    1   T
5185    0.22211762E-01    0.1000E+01    1   T
5186    0.22203595E-01    0.1000E+01    1   T
5187    0.22189912E-01    0.1000E+01    1   T
5188    0.22180494E-01    0.1000E+01    1   T
5189    0.22174687E-01    0.1000E+01    1   T
5190    0.22171571E-01    0.1000E+01    1   T
5191    0.22166743E-01    0.1000E+01    1   T
5192    0.22152971E-01    0.1000E+01    1   T
5193    0.22141463E-01    0.1000E+01    1   T
5194    0.22124120E-01    0.1000E+01    1   T
5195    0.22112879E-01    0.1000E+01    1   T
5196    0.22105323E-01    0.1000E+01    1   T
5197    0.22098456E-01    0.1000E+01    1   T
5198    0.22090037E-01    0.1000E+01    1   T
5199    0.22072856E-01    0.1000E+01    1   T
5200    0.22063866E-01    0.1000E+01    1   T
5201    0.22054248E-01    0.1000E+01    1   T
5202    0.22048200E-01    0.1000E+01    1   T
5203    0.22036000E-01    0.1000E+01    1   T
5204    0.22026341E-01    0.1000E+01    1   T
5205    0.22022459E-01    0.5000E+00    2   T
5206    0.22013326E-01    0.1000E+01    1   T
5207    0.22008246E-01    0.1000E+01    1   T
5208    0.22000793E-01    0.1000E+01    1   T
5209    0.21986599E-01    0.1000E+01    1   T
5210    0.21979157E-01    0.1000E+01    1   T
5211    0.21958185E-01    0.1000E+01    1   T
5212    0.21950030E-01    0.1000E+01    1   T
5213    0.21942667E-01    0.1000E+01    1   T
5214    0.21937661E-01    0.1000E+01    1   T
5215    0.21929008E-01    0.1000E+01    1   T
5216    0.21917716E-01    0.1000E+01    1   T
5217    0.21914070E-01    0.1000E+01    1   T
5218    0.21911641E-01    0.5000E+00    2   T
5219    0.21907429E-01    0.1000E+01    1   T
5220    0.21900991E-01    0.1000E+01    1   T
5221    0.21893011E-01    0.1000E+01    1   T
5222    0.21884247E-01    0.1000E+01    1   T
5223    0.21878663E-01    0.1000E+01    1   T
5224    0.21869755E-01    0.1000E+01    1   T
5225    0.21864937E-01    0.1000E+01    1   T
5226    0.21858472E-01    0.1000E+01    1   T
5227    0.21844442E-01    0.1000E+01    1   T
5228    0.21840978E-01    0.1000E+01    1   T
5229    0.21819226E-01    0.1000E+01    1   T
5230    0.21813625E-01    0.1000E+01    1   T
5231    0.21806752E-01    0.1000E+01    1   T
5232    0.21801056E-01    0.5000E+00    2   T
5233    0.21794643E-01    0.1000E+01    1   T
5234    0.21785051E-01    0.1000E+01    1   T
5235    0.21778625E-01    0.1000E+01    1   T
5236    0.21764282E-01    0.1000E+01    1   T
5237    0.21752885E-01    0.1000E+01    1   T
5238    0.21741604E-01    0.1000E+01    1   T
5239    0.21734917E-01    0.1000E+01    1   T
5240    0.21723828E-01    0.1000E+01    1   T
5241    0.21715445E-01    0.1000E+01    1   T
5242    0.21705066E-01    0.1000E+01    1   T
5243    0.21696261E-01    0.1000E+01    1   T
5244    0.21692343E-01    0.1000E+01    1   T
5245    0.21687865E-01    0.1000E+01    1   T
5246    0.21680320E-01    0.1000E+01    1   T
5247    0.21675062E-01    0.1000E+01    1   T
5248    0.21664510E-01    0.1000E+01    1   T
5249    0.21645710E-01    0.1000E+01    1   T
5250    0.21636342E-01    0.5000E+00    2   T
5251    0.21622703E-01    0.1000E+01    1   T
5252    0.21613315E-01    0.1000E+01    1   T
5253    0.21605608E-01    0.1000E+01    1   T
5254    0.21595377E-01    0.1000E+01    1   T
5255    0.21585107E-01    0.1000E+01    1   T
5256    0.21575958E-01    0.1000E+01    1   T
5257    0.21568458E-01    0.1000E+01    1   T
5258    0.21561473E-01    0.1000E+01    1   T
5259    0.21554372E-01    0.1000E+01    1   T
5260    0.21545434E-01    0.1000E+01    1   T
5261    0.21542655E-01    0.1000E+01    1   T
5262    0.21536799E-01    0.1000E+01    1   T
5263    0.21533377E-01    0.1000E+01    1   T
5264    0.21528292E-01    0.1000E+01    1   T
5265    0.21521091E-01    0.1000E+01    1   T
5266    0.21518671E-01    0.2500E+00    3   T
5267    0.21510233E-01    0.1000E+01    1   T
5268    0.21504876E-01    0.1000E+01    1   T
5269    0.21499449E-01    0.1000E+01    1   T
5270    0.21494037E-01    0.1000E+01    1   T
5271    0.21493233E-01    0.5000E+00    2   T
5272    0.21486602E-01    0.1000E+01    1   T
5273    0.21483789E-01    0.1000E+01    1   T
5274    0.21478506E-01    0.1000E+01    1   T
5275    0.21471923E-01    0.1000E+01    1   T
5276    0.21462739E-01    0.1000E+01    1   T
5277    0.21454931E-01    0.1000E+01    1   T
5278    0.21443849E-01    0.1000E+01    1   T
5279    0.21435818E-01    0.1000E+01    1   T
5280    0.21430302E-01    0.1000E+01    1   T
5281    0.21420477E-01    0.1000E+01    1   T
5282    0.21414848E-01    0.1000E+01    1   T
5283    0.21406393E-01    0.1000E+01    1   T
5284    0.21397063E-01    0.1000E+01    1   T
5285    0.21386112E-01    0.1000E+01    1   T
5286    0.21374393E-01    0.1000E+01    1   T
5287    0.21370895E-01    0.1000E+01    1   T
5288    0.21361803E-01    0.1000E+01    1   T
5289    0.21358780E-01    0.1000E+01    1   T
5290    0.21355484E-01    0.1000E+01    1   T
5291    0.21350844E-01    0.1000E+01    1   T
5292    0.21339912E-01    0.1000E+01    1   T
5293    0.21339728E-01    0.1000E+01    1   T
5294    0.21323855E-01    0.1000E+01    1   T
5295    0.21318805E-01    0.1000E+01    1   T
5296    0.21312584E-01    0.1000E+01    1   T
5297    0.21303428E-01    0.1000E+01    1   T
5298    0.21302401E-01    0.5000E+00    2   T
5299    0.21291325E-01    0.1000E+01    1   T
5300    0.21288161E-01    0.1000E+01    1   T
5301    0.21282591E-01    0.1000E+01    1   T
5302    0.21279692E-01    0.1000E+01    1   T
5303    0.21272492E-01    0.1000E+01    1   T
5304    0.21268587E-01    0.1000E+01    1   T
5305    0.21265054E-01    0.1000E+01    1   T
5306    0.21263018E-01    0.5000E+00    2   T
5307    0.21258455E-01    0.1000E+01    1   T
5308    0.21253509E-01    0.1000E+01    1   T
5309    0.21248733E-01    0.1000E+01    1   T
5310    0.21247067E-01    0.1000E+01    1   T
5311    0.21241203E-01    0.1000E+01    1   T
5312    0.21237114E-01    0.1000E+01    1   T
5313    0.21230793E-01    0.1000E+01    1   T
