    0.716831333445E+00   -0.476890275031E-02    0.301879340262E+00    0.349659283662E+00   -0.100077974415E+00   -0.650730372015E-01    0.127222783574E+00   -0.387840473618E-01   -0.177465429022E+00    0.810631592762E-01    0.827232263319E-01   -0.252182937509E-01    0.490382074634E-01    0.493037003643E-01    0.527091601332E-01   -0.103050454695E+00    0.314150783630E-01    0.318857882287E-01    0.320584179159E-01    0.190041832073E-01   -0.656611590137E-01   -0.397209480453E-01   -0.399359972951E-01    0.123569639380E-01   -0.426944197079E-01   -0.153933883979E-01    0.531855388011E-01    0.345824799634E-01
    0.142726533515E+00   -0.227104708312E+00    0.834390834232E+00   -0.826768319535E+00    0.760429422117E-01    0.149837972623E+00   -0.687317412738E-01   -0.210945353278E-01   -0.117327414432E+00   -0.615947831915E-01   -0.135431697773E+00   -0.415654933256E-01   -0.372610416837E-01    0.190663867320E-01   -0.121368757825E+00    0.556727104318E-01    0.170865736155E-01   -0.734206065855E-01    0.375691504047E-01    0.103363223106E-01    0.498917743851E-01    0.301814437638E-01   -0.154437732529E-01    0.203670917295E-01    0.983086938383E-01   -0.837242107162E-02   -0.404123372519E-01   -0.796300420090E-01
    0.807428534930E+00    0.399423121129E+00    0.962084964055E+00    0.811245784745E+00   -0.838817904040E-01   -0.456759844272E-01    0.262079737406E+00    0.376583410124E-01   -0.757567175851E-01    0.679442502272E-01    0.142709757944E+00    0.205060215018E-01    0.411020772980E-01   -0.117659483377E+00    0.369975473860E-01   -0.212284587299E+00   -0.305032562201E-01    0.223812323693E-01   -0.640688843735E-01   -0.184525870961E-01   -0.550348426841E-01   -0.332926826113E-01    0.953041815355E-01   -0.100479505359E-01   -0.299680133827E-01    0.149465955478E-01    0.445782225741E-01    0.242740908400E-01
   -0.666064750598E+00    0.966701277430E+00   -0.360775259603E+00   -0.412399109377E-01   -0.198265378889E-02    0.577953067138E-02   -0.777280962041E-02   -0.396245438873E-02   -0.124621225006E-01    0.160594956900E-02    0.226581119991E-01    0.115507441602E-01    0.971500356556E-03   -0.155344335787E-01   -0.468141984382E-02    0.629597579253E-02    0.320958805487E-02   -0.283197002898E-02    0.452836172579E-01    0.194160265048E-02   -0.130081915089E-02   -0.786915288810E-03    0.125828911988E-01   -0.565986463847E-02    0.379195007350E-02   -0.157269814689E-02    0.105366351222E-02   -0.307147955953E-02
    0.638540319573E+00    0.396888927691E-01   -0.961742737763E-01   -0.646653716845E-02   -0.240544290838E-01   -0.180911998208E-01    0.329668158606E-01   -0.259977017049E-01   -0.123902613697E+00    0.194840875579E-01    0.247941554178E-01   -0.195527241485E-01    0.117866702511E-01    0.356300888256E-01    0.146538718549E-01   -0.267031208471E-01    0.210581383810E-01    0.886468791221E-02    0.267971879246E-01    0.127388738354E-01   -0.157821109219E-01   -0.954720290337E-02   -0.288603719487E-01    0.958083483278E-02   -0.118696362025E-01   -0.103184878067E-01    0.127835098467E-01    0.961440532399E-02
    0.482203468000E+00   -0.921685629434E+00   -0.557607375190E+00   -0.264768225180E+00    0.558469184032E-02    0.557159030246E-02   -0.177218021415E-02    0.208420496106E-01   -0.861956524037E-01   -0.452360039066E-02   -0.176802272671E-02    0.207931547191E-01   -0.273649900176E-02   -0.661377010557E-02   -0.451298814499E-02    0.143546597346E-02   -0.168820601846E-01   -0.273007924821E-02   -0.659825437760E-02   -0.102126043092E-01    0.366411631643E-02    0.221656419142E-02    0.535715378551E-02   -0.101886458123E-01    0.365552039744E-02    0.827220949046E-02   -0.296793421631E-02   -0.296097152193E-02
    0.575223606324E-01    0.201580794614E-01    0.328243086782E+00    0.971060393358E+00   -0.846929569638E-01   -0.207673653052E+00    0.112256918489E+00   -0.298145897707E-01   -0.638612526425E-01    0.686012951406E-01    0.275262609535E+00   -0.731076702705E-01    0.414995489122E-01    0.395179728477E-01    0.168215658972E+00   -0.909281039764E-01    0.241498177143E-01    0.101760089996E+00    0.969011128756E-01    0.146091489877E-01   -0.555670490639E-01   -0.336146346189E-01   -0.320095580067E-01    0.358227584326E-01   -0.136254683768E+00   -0.118334106800E-01    0.450093097418E-01    0.110366293852E+00
    0.475965259345E+00   -0.872214522476E+00   -0.813771733116E+00    0.114096433430E+00   -0.452493884311E-03   -0.456560264738E-03    0.157028398290E-03   -0.102603538936E+00   -0.142875747924E-02    0.366520046292E-03    0.158439549307E-03   -0.103525595647E+00    0.221722003313E-03    0.356063804101E-01    0.369813814438E-03   -0.127193002615E-03    0.831088665384E-01    0.223714529722E-03    0.359263606206E-01    0.502757340788E-01   -0.296881237497E-03   -0.179594822683E-03   -0.288411681322E-01    0.507275418669E-01   -0.299549189694E-03   -0.407233446038E-01    0.240473802372E-03    0.242634843653E-03
    0.529687813114E+00   -0.630616188024E+00    0.270777009031E+00    0.161466048943E+00   -0.948530378129E-01   -0.868625811360E-01    0.483465763361E-01   -0.408224997166E-01   -0.259548604142E+00    0.768309606284E-01    0.442738420031E-01   -0.373835965148E-01    0.464779885283E-01    0.208072207732E-01    0.703586907201E-01   -0.391607268322E-01    0.330662247704E-01    0.425626647566E-01    0.190544124289E-01    0.200030248611E-01   -0.622330781090E-01   -0.376471707079E-01   -0.168538488263E-01    0.183179622923E-01   -0.569905394833E-01   -0.162024501375E-01    0.504087932683E-01    0.461623369815E-01
   -0.778908940538E+00    0.185131862337E+00    0.327596223825E-01    0.657189069847E+00    0.472871383891E-01   -0.100375119465E+00   -0.852388530137E-01    0.383061263891E-01    0.517454161186E-01   -0.383025820952E-01    0.180934189418E+00   -0.813113701430E-01   -0.231706978107E-01   -0.690498598147E-01    0.813038467669E-01    0.690434709411E-01   -0.310279623752E-01    0.491838085380E-01    0.146570254916E+00   -0.187700019307E-01    0.310250914971E-01    0.187682652266E-01    0.559303864499E-01    0.398425713701E-01   -0.658561158812E-01    0.152037015639E-01   -0.251303241127E-01    0.533434538637E-01
    0.605936111886E+00    0.195208604529E-01    0.722448683806E+00   -0.741490338738E+00    0.928101625676E-01    0.740706019257E-01   -0.122883163118E+00   -0.127139356511E-01   -0.167189039497E+00   -0.751762316798E-01   -0.980714784550E-01   -0.101468291884E-01   -0.454769796581E-01    0.168335943528E-01   -0.599971875598E-01    0.995353621252E-01    0.102982878774E-01   -0.362945949436E-01    0.134346760289E-01    0.622982846903E-02    0.608927476606E-01    0.368363535231E-01   -0.136352114257E-01    0.497194630231E-02    0.485977219235E-01   -0.504616105991E-02   -0.493231256051E-01   -0.393641547580E-01
